,word,count,type
1133,redwood,2,ncomp_lemma
1134,path,1,ncomp_lemma
1135,core,5,ncomp_lemma
1136,cent,1,ncomp_lemma
1137,aggregation,1,ncomp_lemma
1138,procurement,1,ncomp_lemma
1139,holiday,5,ncomp_lemma
1140,stabilization,1,ncomp_lemma
1141,gouging,1,ncomp_lemma
1142,band,2,ncomp_lemma
1143,campus,1,ncomp_lemma
1144,scheduling,1,ncomp_lemma
1145,director,1,ncomp_lemma
1146,drilling,3,ncomp_lemma
1147,financing,1,ncomp_lemma
1148,well,2,ncomp_lemma
1149,vpp,1,ncomp_lemma
1150,reservoir,1,ncomp_lemma
1151,api,1,ncomp_lemma
1152,second,1,ncomp_lemma
1153,payout,1,ncomp_lemma
1154,ees,1,ncomp_lemma
1155,mmc,1,ncomp_lemma
1156,east,1,ncomp_lemma
1157,round,2,ncomp_lemma
1158,govt,1,ncomp_lemma
1159,ecp,1,ncomp_lemma
1160,granting,1,ncomp_lemma
1161,dispute,3,ncomp_lemma
1162,setoff,3,ncomp_lemma
1163,con,2,ncomp_lemma
1164,billing,4,ncomp_lemma
1165,majeure,1,ncomp_lemma
1166,hybrid,1,ncomp_lemma
1167,eei,3,ncomp_lemma
1168,attachment,1,ncomp_lemma
1169,loc,1,ncomp_lemma
1170,no.,2,ncomp_lemma
1171,transferability,1,ncomp_lemma
1172,icc,1,ncomp_lemma
1173,interconnect,2,ncomp_lemma
1174,ciac,4,ncomp_lemma
1175,gross,2,ncomp_lemma
1176,metering,2,ncomp_lemma
1177,ticket,1,ncomp_lemma
1178,telephony,2,ncomp_lemma
1179,hotline,5,ncomp_lemma
1180,popup,3,ncomp_lemma
1181,browncover,1,ncomp_lemma
1182,prepayment,1,ncomp_lemma
1183,bankruptcy,1,ncomp_lemma
1184,i/c,1,ncomp_lemma
1185,testing,2,ncomp_lemma
1186,bang,1,ncomp_lemma
1187,palace,4,ncomp_lemma
1188,plot,1,ncomp_lemma
1189,relation,1,ncomp_lemma
1190,generating,2,ncomp_lemma
1191,poker,1,ncomp_lemma
1192,contractor,1,ncomp_lemma
1193,faith,9,ncomp_lemma
1194,proceedings,1,ncomp_lemma
1195,response,2,ncomp_lemma
1196,deposition,1,ncomp_lemma
1197,oppositon,1,ncomp_lemma
1198,ecommerce,3,ncomp_lemma
1199,b2b,2,ncomp_lemma
1200,trailor,1,ncomp_lemma
1201,trash,1,ncomp_lemma
1202,role,2,ncomp_lemma
1203,go,2,ncomp_lemma
1204,safety,3,ncomp_lemma
1205,image,2,ncomp_lemma
1206,fear,3,ncomp_lemma
1207,pr,1,ncomp_lemma
1208,gel,2,ncomp_lemma
1209,suspension,1,ncomp_lemma
1210,serving,3,ncomp_lemma
1211,convenience,2,ncomp_lemma
1212,juice,1,ncomp_lemma
1213,sampling,1,ncomp_lemma
1214,quadra,1,ncomp_lemma
1215,bonus,1,ncomp_lemma
1216,legacy,1,ncomp_lemma
1217,kaoshikii,1,ncomp_lemma
1218,yoga,2,ncomp_lemma
1219,gall,1,ncomp_lemma
1220,kidney,2,ncomp_lemma
1221,liver,1,ncomp_lemma
1222,parama,1,ncomp_lemma
1223,bravery,1,ncomp_lemma
1224,pocket,2,ncomp_lemma
1225,tent,2,ncomp_lemma
1226,centimetre,1,ncomp_lemma
1227,sandwich,2,ncomp_lemma
1228,shop,1,ncomp_lemma
1229,hero,1,ncomp_lemma
1230,mine,1,ncomp_lemma
1231,programming,1,ncomp_lemma
1232,lotus,1,ncomp_lemma
1233,microcomputer,1,ncomp_lemma
1234,radio,1,ncomp_lemma
1235,sql,1,ncomp_lemma
1236,fan,2,ncomp_lemma
1237,multiplayer,1,ncomp_lemma
1238,mud,1,ncomp_lemma
1239,beta,1,ncomp_lemma
1240,task,1,ncomp_lemma
1241,gang,1,ncomp_lemma
1242,catch,1,ncomp_lemma
1243,p.o.,2,ncomp_lemma
1244,guerilla,2,ncomp_lemma
1245,comp.sources.unix,3,ncomp_lemma
1246,archive,1,ncomp_lemma
1247,sir,1,ncomp_lemma
1248,revenue,2,ncomp_lemma
1249,falling,1,ncomp_lemma
1250,storm,2,ncomp_lemma
1251,city,4,ncomp_lemma
1252,beauty,2,ncomp_lemma
1253,flood,2,ncomp_lemma
1254,kg,1,ncomp_lemma
1255,concrete,3,ncomp_lemma
1256,oak,1,ncomp_lemma
1257,disaster,2,ncomp_lemma
1258,damage,1,ncomp_lemma
1259,moon,5,ncomp_lemma
1260,landing,4,ncomp_lemma
1261,aircraft,2,ncomp_lemma
1262,exploration,2,ncomp_lemma
1263,grade,1,ncomp_lemma
1264,outreach,1,ncomp_lemma
1265,payer,2,ncomp_lemma
1266,healthcare,2,ncomp_lemma
1267,prize,2,ncomp_lemma
1268,fund,5,ncomp_lemma
1269,raising,2,ncomp_lemma
1270,contest,1,ncomp_lemma
1271,grant,1,ncomp_lemma
1272,submarine,1,ncomp_lemma
1273,pariah,1,ncomp_lemma
1274,per,9,ncomp_lemma
1275,stand,1,ncomp_lemma
1276,oilfield,1,ncomp_lemma
1277,veto,1,ncomp_lemma
1278,meditation,1,ncomp_lemma
1279,mp3,1,ncomp_lemma
1280,sun,3,ncomp_lemma
1281,motor,1,ncomp_lemma
1282,baba,3,ncomp_lemma
1283,nam,3,ncomp_lemma
1284,kevalam,1,ncomp_lemma
1285,lobby,1,ncomp_lemma
1286,appeal,1,ncomp_lemma
1287,numero,2,ncomp_lemma
1288,uno,1,ncomp_lemma
1289,thawed,1,ncomp_lemma
1290,goal,1,ncomp_lemma
1291,program,1,ncomp_lemma
1292,spaceflight,1,ncomp_lemma
1293,nation,1,ncomp_lemma
1294,roundtable,1,ncomp_lemma
1295,phase,1,ncomp_lemma
1296,docking,1,ncomp_lemma
1297,duration,1,ncomp_lemma
1298,lift,1,ncomp_lemma
1299,civet,7,ncomp_lemma
1300,judgment,1,ncomp_lemma
1301,vocal,1,ncomp_lemma
1302,icq,1,ncomp_lemma
1303,bulletin,1,ncomp_lemma
1304,lottery,1,ncomp_lemma
1305,edit,3,ncomp_lemma
1306,notepad,2,ncomp_lemma
1307,text,2,ncomp_lemma
1308,remnant,1,ncomp_lemma
1309,extermination,1,ncomp_lemma
1310,kill,2,ncomp_lemma
1311,wolf,6,ncomp_lemma
1312,keystone,1,ncomp_lemma
1313,forestry,1,ncomp_lemma
1314,stream,2,ncomp_lemma
1315,soil,1,ncomp_lemma
1316,recovery,1,ncomp_lemma
1317,billiard,1,ncomp_lemma
1318,beaver,1,ncomp_lemma
1319,streamside,1,ncomp_lemma
1320,wildland,1,ncomp_lemma
1321,elk,1,ncomp_lemma
1322,species,4,ncomp_lemma
1323,dna,1,ncomp_lemma
1324,veteran,1,ncomp_lemma
1325,plant,2,ncomp_lemma
1326,conservation,1,ncomp_lemma
1327,climate,7,ncomp_lemma
1328,checkerspot,3,ncomp_lemma
1329,population,1,ncomp_lemma
1330,extinction,1,ncomp_lemma
1331,temperature,2,ncomp_lemma
1332,tree,1,ncomp_lemma
1333,ecosystem,1,ncomp_lemma
1334,carbon,5,ncomp_lemma
1335,net,3,ncomp_lemma
1336,seal,1,ncomp_lemma
1337,surface,2,ncomp_lemma
1338,laundry,1,ncomp_lemma
1339,warming,4,ncomp_lemma
1340,upland,1,ncomp_lemma
1341,welfare,2,ncomp_lemma
1342,be,1,ncomp_lemma
1343,convention,1,ncomp_lemma
1344,household,3,ncomp_lemma
1345,gulf,1,ncomp_lemma
1346,view,2,ncomp_lemma
1347,mumbo,1,ncomp_lemma
1348,earning,1,ncomp_lemma
1349,career,4,ncomp_lemma
1350,note,1,ncomp_lemma
1351,step,1,ncomp_lemma
1352,move,1,ncomp_lemma
1353,sleeve,1,ncomp_lemma
1354,gorse,1,ncomp_lemma
1355,rock,2,ncomp_lemma
1356,recording,2,ncomp_lemma
1357,bass,1,ncomp_lemma
1358,brain,1,ncomp_lemma
1359,magic,2,ncomp_lemma
1360,cabalah,1,ncomp_lemma
1361,throat,1,ncomp_lemma
1362,ego,2,ncomp_lemma
1363,advertising,1,ncomp_lemma
1364,inferiority,1,ncomp_lemma
1365,hit,1,ncomp_lemma
1366,film,2,ncomp_lemma
1367,cinema,2,ncomp_lemma
1368,guitar,3,ncomp_lemma
1369,apprentice,1,ncomp_lemma
1370,feminism,1,ncomp_lemma
1371,l.p,1,ncomp_lemma
1372,new,2,ncomp_lemma
1373,helicopter,1,ncomp_lemma
1374,reprisal,1,ncomp_lemma
1375,fighting,2,ncomp_lemma
1376,artillery,2,ncomp_lemma
1377,combat,3,ncomp_lemma
1378,attack,2,ncomp_lemma
1379,range,1,ncomp_lemma
1380,tanker,1,ncomp_lemma
1381,cruise,12,ncomp_lemma
1382,patrol,1,ncomp_lemma
1383,midget,1,ncomp_lemma
1384,altitude,1,ncomp_lemma
1385,radar,1,ncomp_lemma
1386,roadside,2,ncomp_lemma
1387,protection,2,ncomp_lemma
1388,interest,2,ncomp_lemma
1389,know,1,ncomp_lemma
1390,breaking,1,ncomp_lemma
1391,greenhouse,2,ncomp_lemma
1392,dioxide,3,ncomp_lemma
1393,fossil,1,ncomp_lemma
1394,regulation,2,ncomp_lemma
1395,percentage,5,ncomp_lemma
1396,mountaintop,1,ncomp_lemma
1397,mining,1,ncomp_lemma
1398,trust,2,ncomp_lemma
1399,clean,2,ncomp_lemma
1400,lung,1,ncomp_lemma
1401,ear,1,ncomp_lemma
1402,asbestos,1,ncomp_lemma
1403,cement,1,ncomp_lemma
1404,reconstruction,1,ncomp_lemma
1405,alma,1,ncomp_lemma
1406,passenger,1,ncomp_lemma
1407,gain,3,ncomp_lemma
1408,poverty,1,ncomp_lemma
1409,1e,1,ncomp_lemma
1410,punishment,1,ncomp_lemma
1411,abstinence,1,ncomp_lemma
1412,diplomacy,2,ncomp_lemma
1413,record,2,ncomp_lemma
1414,trick,1,ncomp_lemma
1415,midterm,1,ncomp_lemma
1416,re-election,1,ncomp_lemma
1417,pioneer,1,ncomp_lemma
1418,ranger,1,ncomp_lemma
1419,nvq,1,ncomp_lemma
1420,course,4,ncomp_lemma
1421,left,1,ncomp_lemma
1422,texting,1,ncomp_lemma
1423,cyanogen,1,ncomp_lemma
1424,standard,1,ncomp_lemma
1425,clockwork,1,ncomp_lemma
1426,launcher,1,ncomp_lemma
1427,age,2,ncomp_lemma
1428,burial,1,ncomp_lemma
1429,stone,1,ncomp_lemma
1430,pleasure,1,ncomp_lemma
1431,trot,1,ncomp_lemma
1432,function,1,ncomp_lemma
1433,pixel,2,ncomp_lemma
1434,megapixel,1,ncomp_lemma
1435,plain,1,ncomp_lemma
1436,mapping,1,ncomp_lemma
1437,migrant,4,ncomp_lemma
1438,visa,3,ncomp_lemma
1439,mouse,3,ncomp_lemma
1440,little,1,ncomp_lemma
1441,snap,1,ncomp_lemma
1442,dry,4,ncomp_lemma
1443,giraffe,1,ncomp_lemma
1444,figure,1,ncomp_lemma
1445,shrink,1,ncomp_lemma
1446,wire,5,ncomp_lemma
1447,dryer,1,ncomp_lemma
1448,fry,2,ncomp_lemma
1449,hiding,2,ncomp_lemma
1450,jack,3,ncomp_lemma
1451,fountain,1,ncomp_lemma
1452,hash,1,ncomp_lemma
1453,fruit,2,ncomp_lemma
1454,dragon,3,ncomp_lemma
1455,neck,2,ncomp_lemma
1456,kimberwick,1,ncomp_lemma
1457,curb,2,ncomp_lemma
1458,pelham,1,ncomp_lemma
1459,eos,1,ncomp_lemma
1460,articulating,1,ncomp_lemma
1461,dslr,2,ncomp_lemma
1462,drying,1,ncomp_lemma
1463,craft,3,ncomp_lemma
1464,plaster,3,ncomp_lemma
1465,clay,2,ncomp_lemma
1466,slip,1,ncomp_lemma
1467,molding,1,ncomp_lemma
1468,boarding,4,ncomp_lemma
1469,origin,1,ncomp_lemma
1470,reservation,2,ncomp_lemma
1471,railway,1,ncomp_lemma
1472,show,2,ncomp_lemma
1473,study,1,ncomp_lemma
1474,aquarium,1,ncomp_lemma
1475,mesh,1,ncomp_lemma
1476,traveling,1,ncomp_lemma
1477,sleeping,1,ncomp_lemma
1478,survival,1,ncomp_lemma
1479,first,1,ncomp_lemma
1480,splitter,1,ncomp_lemma
1481,adsl,1,ncomp_lemma
1482,alarm,1,ncomp_lemma
1483,dsl,2,ncomp_lemma
1484,mm,3,ncomp_lemma
1485,changing,4,ncomp_lemma
1486,fi,2,ncomp_lemma
1487,mid-city,1,ncomp_lemma
1488,store,5,ncomp_lemma
1489,warm,1,ncomp_lemma
1490,hide,3,ncomp_lemma
1491,amusement,2,ncomp_lemma
1492,bait,2,ncomp_lemma
1493,pigeon,1,ncomp_lemma
1494,layer,1,ncomp_lemma
1495,boob,1,ncomp_lemma
1496,clinic,1,ncomp_lemma
1497,race,2,ncomp_lemma
1498,tom,1,ncomp_lemma
1499,moisture,1,ncomp_lemma
1500,arthritis,1,ncomp_lemma
1501,trail,5,ncomp_lemma
1502,nano,3,ncomp_lemma
1503,reef,1,ncomp_lemma
1504,fiji,1,ncomp_lemma
1505,gravity,1,ncomp_lemma
1506,sump,1,ncomp_lemma
1507,protein,3,ncomp_lemma
1508,overflow,3,ncomp_lemma
1509,tank,6,ncomp_lemma
1510,hd,1,ncomp_lemma
1511,battery,1,ncomp_lemma
1512,extra,1,ncomp_lemma
1513,darn,1,ncomp_lemma
1514,tavern,1,ncomp_lemma
1515,where,1,ncomp_lemma
1516,crab,4,ncomp_lemma
1517,sponge,1,ncomp_lemma
1518,sci,1,ncomp_lemma
1519,laser,10,ncomp_lemma
1520,adjustment,1,ncomp_lemma
1521,flashlight,1,ncomp_lemma
1522,owner,2,ncomp_lemma
1523,nest,1,ncomp_lemma
1524,wifi,1,ncomp_lemma
1525,s,1,ncomp_lemma
1526,jet,1,ncomp_lemma
1527,gaming,1,ncomp_lemma
1528,tract,1,ncomp_lemma
1529,cage,3,ncomp_lemma
1530,breyer,2,ncomp_lemma
1531,horse,4,ncomp_lemma
1532,miniature,1,ncomp_lemma
1533,perspective,1,ncomp_lemma
1534,cube,1,ncomp_lemma
1535,wall,1,ncomp_lemma
1536,wood,5,ncomp_lemma
1537,block,1,ncomp_lemma
1538,carpenter,1,ncomp_lemma
1539,pencil,1,ncomp_lemma
1540,bryer,1,ncomp_lemma
1541,cork,1,ncomp_lemma
1542,balsa,1,ncomp_lemma
1543,hardware,1,ncomp_lemma
1544,scratching,1,ncomp_lemma
1545,birdy,1,ncomp_lemma
1546,feather,3,ncomp_lemma
1547,fleece,1,ncomp_lemma
1548,reptile,3,ncomp_lemma
1549,uth,1,ncomp_lemma
1550,watt,1,ncomp_lemma
1551,dinner,5,ncomp_lemma
1552,muster,1,ncomp_lemma
1553,lifeboat,2,ncomp_lemma
1554,navigation,1,ncomp_lemma
1555,sumo,1,ncomp_lemma
1556,conveyor,1,ncomp_lemma
1557,belt,2,ncomp_lemma
1558,sashimi,1,ncomp_lemma
1559,shot,2,ncomp_lemma
1560,burst,1,ncomp_lemma
1561,screw,1,ncomp_lemma
1562,bean,2,ncomp_lemma
1563,sturdy,1,ncomp_lemma
1564,riding,2,ncomp_lemma
1565,mounting,1,ncomp_lemma
1566,trademark,1,ncomp_lemma
1567,town,3,ncomp_lemma
1568,romance,1,ncomp_lemma
1569,online,1,ncomp_lemma
1570,adult,1,ncomp_lemma
1571,breeeding,1,ncomp_lemma
1572,bladder,2,ncomp_lemma
1573,uterine,1,ncomp_lemma
1574,immigeration,1,ncomp_lemma
1575,pass,2,ncomp_lemma
1576,chain,2,ncomp_lemma
1577,periodizing,1,ncomp_lemma
1578,routine,1,ncomp_lemma
1579,passport,1,ncomp_lemma
1580,sussex,3,ncomp_lemma
1581,silkie,3,ncomp_lemma
1582,pekin,1,ncomp_lemma
1583,mutt,1,ncomp_lemma
1584,skin,1,ncomp_lemma
1585,beard,1,ncomp_lemma
1586,foot,3,ncomp_lemma
1587,comb,2,ncomp_lemma
1588,walnut,1,ncomp_lemma
1589,light,4,ncomp_lemma
1590,standing,1,ncomp_lemma
1591,organization,1,ncomp_lemma
1592,barn,4,ncomp_lemma
1593,sinnel,1,ncomp_lemma
1594,col,1,ncomp_lemma
1595,chew,1,ncomp_lemma
1596,toy,1,ncomp_lemma
1597,flicker,1,ncomp_lemma
1598,blog,1,ncomp_lemma
1599,hauling,1,ncomp_lemma
1600,trailer,1,ncomp_lemma
1601,supplement,1,ncomp_lemma
1602,hippy,1,ncomp_lemma
1603,mom,1,ncomp_lemma
1604,guinea,8,ncomp_lemma
1605,steel,1,ncomp_lemma
1606,brass,1,ncomp_lemma
1607,melting,3,ncomp_lemma
1608,zinc,1,ncomp_lemma
1609,stove,2,ncomp_lemma
1610,barbecue,1,ncomp_lemma
1611,propane,2,ncomp_lemma
1612,plumber,1,ncomp_lemma
1613,pork,1,ncomp_lemma
1614,bakery,2,ncomp_lemma
1615,preparation,1,ncomp_lemma
1616,ball,5,ncomp_lemma
1617,sympathy,1,ncomp_lemma
1618,medium,3,ncomp_lemma
1619,snake,1,ncomp_lemma
1620,tupperware,1,ncomp_lemma
1621,tupperwear,1,ncomp_lemma
1622,heart,3,ncomp_lemma
1623,feeding,3,ncomp_lemma
1624,downtown,1,ncomp_lemma
1625,subway,1,ncomp_lemma
1626,processing,1,ncomp_lemma
1627,lifetime,2,ncomp_lemma
1628,shih,1,ncomp_lemma
1629,tzu,1,ncomp_lemma
1630,shoulder,2,ncomp_lemma
1631,pack,1,ncomp_lemma
1632,obedience,2,ncomp_lemma
1633,clicker,1,ncomp_lemma
1634,hoodie,1,ncomp_lemma
1635,leaf,2,ncomp_lemma
1636,foster,2,ncomp_lemma
1637,litterbox,1,ncomp_lemma
1638,volunteer,1,ncomp_lemma
1639,delay,2,ncomp_lemma
1640,registration,1,ncomp_lemma
1641,juggling,1,ncomp_lemma
1642,salt,1,ncomp_lemma
1643,spa,1,ncomp_lemma
1644,north,1,ncomp_lemma
1645,cattle,1,ncomp_lemma
1646,tour,2,ncomp_lemma
1647,packer,1,ncomp_lemma
1648,coconut,1,ncomp_lemma
1649,quad,1,ncomp_lemma
1650,fino,1,ncomp_lemma
1651,leg,1,ncomp_lemma
1652,minute,8,ncomp_lemma
1653,dressage,1,ncomp_lemma
1654,thigh,1,ncomp_lemma
1655,calf,1,ncomp_lemma
1656,nausea,1,ncomp_lemma
1657,x,4,ncomp_lemma
1658,gi,1,ncomp_lemma
1659,electrolyte,1,ncomp_lemma
1660,antibiotic,1,ncomp_lemma
1661,apron,1,ncomp_lemma
1662,friendship,1,ncomp_lemma
1663,fashion,2,ncomp_lemma
1664,youth,1,ncomp_lemma
1665,f,1,ncomp_lemma
1666,king,6,ncomp_lemma
1667,tuna,1,ncomp_lemma
1668,gerbil,1,ncomp_lemma
1669,one,1,ncomp_lemma
1670,territory,1,ncomp_lemma
1671,uva,1,ncomp_lemma
1672,juvenile,1,ncomp_lemma
1673,white,1,ncomp_lemma
1674,mercury,1,ncomp_lemma
1675,vapor,1,ncomp_lemma
1676,use,1,ncomp_lemma
1677,tube,1,ncomp_lemma
1678,manufacturer,1,ncomp_lemma
1679,track,1,ncomp_lemma
1680,staple,2,ncomp_lemma
1681,feeder,2,ncomp_lemma
1682,leafy,1,ncomp_lemma
1683,zebra,1,ncomp_lemma
1684,parakeet,1,ncomp_lemma
1685,noise,1,ncomp_lemma
1686,vent,2,ncomp_lemma
1687,circle,1,ncomp_lemma
1688,nostril,1,ncomp_lemma
1689,millet,2,ncomp_lemma
1690,autumn,1,ncomp_lemma
1691,season,2,ncomp_lemma
1692,uncertainty,1,ncomp_lemma
1693,pot,1,ncomp_lemma
1694,spring,4,ncomp_lemma
1695,spending,1,ncomp_lemma
1696,golden,2,ncomp_lemma
1697,wonder,2,ncomp_lemma
1698,killifish,1,ncomp_lemma
1699,spawning,1,ncomp_lemma
1700,medicine,2,ncomp_lemma
1701,fishing,1,ncomp_lemma
1702,incubation,2,ncomp_lemma
1703,dozen,2,ncomp_lemma
1704,aplo.,1,ncomp_lemma
1705,hardness,3,ncomp_lemma
1706,tds,1,ncomp_lemma
1707,sodium,1,ncomp_lemma
1708,shipping,1,ncomp_lemma
1709,killie,1,ncomp_lemma
1710,yr,2,ncomp_lemma
1711,leisure,1,ncomp_lemma
1712,cartoon,2,ncomp_lemma
1713,theme,1,ncomp_lemma
1714,bar,3,ncomp_lemma
1715,gambling,1,ncomp_lemma
1716,booking,1,ncomp_lemma
1717,walkie,1,ncomp_lemma
1718,talkie,1,ncomp_lemma
1719,generation,1,ncomp_lemma
1720,splash,1,ncomp_lemma
1721,wading,1,ncomp_lemma
1722,ginger,1,ncomp_lemma
1723,menu,2,ncomp_lemma
1724,beverage,1,ncomp_lemma
1725,father,1,ncomp_lemma
1726,hoof,1,ncomp_lemma
1727,ass,1,ncomp_lemma
1728,cheek,4,ncomp_lemma
1729,theeth,1,ncomp_lemma
1730,tooth,1,ncomp_lemma
1731,flank,1,ncomp_lemma
1732,topline,1,ncomp_lemma
1733,epm,10,ncomp_lemma
1734,muscle,2,ncomp_lemma
1735,fluid,2,ncomp_lemma
1736,titer,1,ncomp_lemma
1737,chiro,2,ncomp_lemma
1738,pasture,1,ncomp_lemma
1739,feed,2,ncomp_lemma
1740,toe,1,ncomp_lemma
1741,treatment,3,ncomp_lemma
1742,reading,1,ncomp_lemma
1743,mile,1,ncomp_lemma
1744,mosquito,1,ncomp_lemma
1745,snowboard,1,ncomp_lemma
1746,pain,2,ncomp_lemma
1747,bodytalk,1,ncomp_lemma
1748,tattoo,2,ncomp_lemma
1749,adventure,1,ncomp_lemma
1750,heritage,1,ncomp_lemma
1751,driving,3,ncomp_lemma
1752,window,3,ncomp_lemma
1753,decking,1,ncomp_lemma
1754,poster,1,ncomp_lemma
1755,ad,1,ncomp_lemma
1756,wisdom,1,ncomp_lemma
1757,closing,2,ncomp_lemma
1758,card,2,ncomp_lemma
1759,banana,1,ncomp_lemma
1760,office,4,ncomp_lemma
1761,maintenance,3,ncomp_lemma
1762,heating,2,ncomp_lemma
1763,assembly,1,ncomp_lemma
1764,daytime,1,ncomp_lemma
1765,com,1,ncomp_lemma
1766,g,1,ncomp_lemma
1767,yam,1,ncomp_lemma
1768,soccer,1,ncomp_lemma
1769,approval,1,ncomp_lemma
1770,wasp,2,ncomp_lemma
1771,condominium,1,ncomp_lemma
1772,removal,1,ncomp_lemma
1773,antipasto,1,ncomp_lemma
1774,spaghetti,1,ncomp_lemma
1775,alla,1,ncomp_lemma
1776,lava,1,ncomp_lemma
1777,grounds,1,ncomp_lemma
1778,bull,1,ncomp_lemma
1779,followup,1,ncomp_lemma
1780,er,1,ncomp_lemma
1781,no,1,ncomp_lemma
1782,gear,1,ncomp_lemma
1783,box,3,ncomp_lemma
1784,hairstyling,1,ncomp_lemma
1785,grocery,3,ncomp_lemma
1786,writer,1,ncomp_lemma
1787,printing,3,ncomp_lemma
1788,cleaning,2,ncomp_lemma
1789,keep,1,ncomp_lemma
1790,sake,1,ncomp_lemma
1791,lighting,4,ncomp_lemma
1792,bbq,2,ncomp_lemma
1793,spare,1,ncomp_lemma
1794,moo,1,ncomp_lemma
1795,shu,1,ncomp_lemma
1796,lobster,2,ncomp_lemma
1797,furnace,1,ncomp_lemma
1798,exhaust,1,ncomp_lemma
1799,planning,3,ncomp_lemma
1800,shrimp,3,ncomp_lemma
1801,tortilla,1,ncomp_lemma
1802,morelias,1,ncomp_lemma
1803,skylight,1,ncomp_lemma
1804,rental,1,ncomp_lemma
1805,heebee,1,ncomp_lemma
1806,gee,1,ncomp_lemma
1807,gym,1,ncomp_lemma
1808,enchilada,1,ncomp_lemma
1809,chili,1,ncomp_lemma
1810,jiu,2,ncomp_lemma
1811,jitsu,1,ncomp_lemma
1812,handcraft,1,ncomp_lemma
1813,breed,1,ncomp_lemma
1814,que,1,ncomp_lemma
1815,emission,2,ncomp_lemma
1816,boutique,1,ncomp_lemma
1817,newborn,1,ncomp_lemma
1818,area,1,ncomp_lemma
1819,waiter,1,ncomp_lemma
1820,daycare,1,ncomp_lemma
1821,dr,1,ncomp_lemma
1822,tire,3,ncomp_lemma
1823,inspection,2,ncomp_lemma
1824,roofing,1,ncomp_lemma
1825,crepe,1,ncomp_lemma
1826,crap,1,ncomp_lemma
1827,fitness,1,ncomp_lemma
1828,neighbor,1,ncomp_lemma
1829,grill,2,ncomp_lemma
1830,chef,1,ncomp_lemma
1831,deli,1,ncomp_lemma
1832,arancini,1,ncomp_lemma
1833,di,1,ncomp_lemma
1834,risotto,1,ncomp_lemma
1835,towing,2,ncomp_lemma
1836,duct,1,ncomp_lemma
1837,egg,2,ncomp_lemma
1838,mary,1,ncomp_lemma
1839,favorite,2,ncomp_lemma
1840,dude,1,ncomp_lemma
1841,triage,1,ncomp_lemma
1842,cowboy,1,ncomp_lemma
1843,potato,3,ncomp_lemma
1844,server,1,ncomp_lemma
1845,duty,1,ncomp_lemma
1846,excellence,2,ncomp_lemma
1847,engagement,1,ncomp_lemma
1848,curtain,1,ncomp_lemma
1849,windshield,1,ncomp_lemma
1850,washer,1,ncomp_lemma
1851,filter,1,ncomp_lemma
1852,signage,1,ncomp_lemma
1853,counseling,3,ncomp_lemma
1854,petting,1,ncomp_lemma
1855,punk,1,ncomp_lemma
1856,filler,1,ncomp_lemma
1857,tasting,1,ncomp_lemma
1858,corking,1,ncomp_lemma
1859,junkie,1,ncomp_lemma
1860,neon,1,ncomp_lemma
1861,grey,1,ncomp_lemma
1862,waffle,1,ncomp_lemma
1863,pho,5,ncomp_lemma
1864,panic,1,ncomp_lemma
1865,elder,1,ncomp_lemma
1866,witness,1,ncomp_lemma
1867,intimacy,1,ncomp_lemma
1868,hostess,1,ncomp_lemma
1869,funeral,2,ncomp_lemma
1870,bathroom,1,ncomp_lemma
1871,cigarette,2,ncomp_lemma
1872,turkey,1,ncomp_lemma
1873,designer,4,ncomp_lemma
1874,salsa,1,ncomp_lemma
1875,jalapeno,1,ncomp_lemma
1876,hull,1,ncomp_lemma
1877,club,1,ncomp_lemma
1878,shark,1,ncomp_lemma
1879,sinking,1,ncomp_lemma
1880,patient,2,ncomp_lemma
1881,disposal,2,ncomp_lemma
1882,sister,1,ncomp_lemma
1883,run,2,ncomp_lemma
1884,community,1,ncomp_lemma
1885,liquor,1,ncomp_lemma
1886,queen,1,ncomp_lemma
1887,shower,3,ncomp_lemma
1888,surgery,2,ncomp_lemma
1889,visit,1,ncomp_lemma
1890,jazz,1,ncomp_lemma
1891,toilet,1,ncomp_lemma
1892,flea,1,ncomp_lemma
1893,dogwood,1,ncomp_lemma
1894,pressure,1,ncomp_lemma
1895,mpg,1,ncomp_lemma
1896,blower,1,ncomp_lemma
1897,pm,1,ncomp_lemma
1898,beginning,1,ncomp_lemma
1899,parking,4,ncomp_lemma
1900,spay,2,ncomp_lemma
1901,vet,1,ncomp_lemma
1902,collection,2,ncomp_lemma
1903,practice,1,ncomp_lemma
1904,scrap,1,ncomp_lemma
1905,stationery,2,ncomp_lemma
1906,pumpkin,1,ncomp_lemma
1907,spice,1,ncomp_lemma
1908,latte,1,ncomp_lemma
1909,wrapping,1,ncomp_lemma
1910,event,2,ncomp_lemma
1911,eating,1,ncomp_lemma
1912,rise,1,ncomp_lemma
1913,lodging,1,ncomp_lemma
1914,mango,1,ncomp_lemma
1915,foie,2,ncomp_lemma
1916,rectangle,1,ncomp_lemma
1917,acupuncture,2,ncomp_lemma
1918,bathing,1,ncomp_lemma
1919,brick,1,ncomp_lemma
1920,audience,1,ncomp_lemma
1921,origami,1,ncomp_lemma
1922,quilling,1,ncomp_lemma
1923,filigree,1,ncomp_lemma
1924,grinder,1,ncomp_lemma
1925,plastic,1,ncomp_lemma
1926,garbage,1,ncomp_lemma
1927,checkout,1,ncomp_lemma
1928,puppy,1,ncomp_lemma
1929,fuse,1,ncomp_lemma
